the state of the nation: civil service cost rationalisation more challenging amid slowing economy,1
maybulk rebounds from all-time low,0
"public bank: fee-based income to mitigate nim contraction, declining roe",-1
"mohaiyani appointed maybank ib chief, karunakaran heads etiqa",0
japan 's mitsui fudosan to jointly build rm1.6b mall at bukit bintang city centre,1
pm najib says gov' t allocates rm2.37b for klia loan repayment,0
gov' t will not give insider information to river of life pdp - tengku adnan,-1
"klci slips below 1,700 level as sentiment turns weaker",-1
talam plunges 9.09% on proposal to sell land,0
ioi corp down on rspo certification concerns,0
"cpi expected to ease to 4% in march, cimb ib says",1
ram ratings forecasts crude oil to average us$40 and us$45 for 2016 and 2017,-1
"klci remains in the red, blue chips weigh",0
gamuda 's jv likely to secure mrt line 2 package,1
prestariang 's skin project should be finalised soon,0
ecoworld 's results broadly within expectations,0
most major o&g players have accepted new norm of low oil prices,1
developers viewed as proxy for economy,0
muhibbah seen winning rm600m projects in fy17,1
thailand wooing malaysian investors to rubber city,0
evyap breathes easier now as cpo prices rebound,1
aemulus to reap fruits of its investments in fy17,1
globetronics to see higher contribution from sensor segment,1
blue-chip buying sustained - analysts,0
rgb jumps 6.45% on plan to bid for entertainment complex in laos,1
eg industries advances 1.78% on plans to list unit on thailand stock market,1
"klci opens lower, select blue chips weigh",-1
another excise hike could pull the plug on local production,0
"public ib research downgrades ntpm to underperform, target 88 sen ",-1
"hock seng lee long term bullish amid triple bottoms breakout, says hlib research ",0
"a year on, how has malaysia fared post-gst?",0
midf research values selangor dredging at rm1.64,1
"immediate support for cab cakaran seen at rm1.60, says alliancedbs research ",1
" sapurakencana under selling pressure, says alliancedbs research ",0
"buying volume expanded for knm, says alliancedbs research ",0
"klci to extend consolidation phase, support seen at 1,700 level ",1
talam transform sells land in ulu selangor for rm21.7m to repay debts,1
rgb international-led consortium shortlisted to bid for casino property in laos,0
grand-flo: profit guarantee for innoceria purchase revised,1
ram sees corp bond issuance of up to rm85b for 2016,0
"abdullah badawi appointed petronas adviser, effective april 1",1
sunsuria buys control of rm1.07b development in selangor,0
asean group to work towards mobility of capital market professionals within region,1
elsoft takes up 30% in ace market-bound firm via share-swap deal,0
ge 's digital revolution to meet asia 's rising demand for energy,1
turiya sues johns hopkins for breach of contract to set up medical university here,-1
"trive property sinks deeper into losses on impairment, ballooning expenses",-1
affin gets bnm 's nod to seek additional shares in general insurance unit,0
"ram: levy hike to have no major impact on construction, plantation firms",0
eg industries seeks to list thai unit on bangkok bourse,0
klci slumps on us rate hike talk; ioi corp falls,-1
eduspec sets its sights on next phase of growth,1
ccm appoints mp normala abdul samad as chairman,1
destini bags rm16m lifeboat supply contract,0
"klci falls 11.74pts to close at 1,703.79",-1
pestech to build cambodian unit into indochina hub,1
impairment provision drags sapurakencana into the red in 4q,0
foreign firms keen to participate in penang transport master plan,1
checking companies for dividend vigour,0
"automotive players grappling with lower profit margins, increased competition.",1
sona petroleum plans rm80m capital repayment after qa,0
"sapurakencana 's 4q net loss at rm1.29b, full-year loss at rm792m",-1
public bank gets vietnam foreign-owned bank licence,0
"illegal cigarettes cost rm4 billion in government revenue collection, says cmtm",-1
"acb industries, minetech resources, key asic, melewar",0
azrb wins rm1.44 billion mrt viaduct project contract,1
malaysia to release report on missing flight mh370 on july 30,0
airasia x says signed conditional agreement with airbus,1
tesla 's battery maker suspends cobalt supplier amid sanctions concern,1
"apple watch, fitbit could feel cost of us tariffs",0
"klci drops 0.43% as telcos, blue chips weigh",-1
malaysia earnings more important than macro in second half: citi,0
investors dump stocks linked to china 's debt-laden hna group,-1
country garden takes 353rd place in fortune global 500,0
good cryptos gone bad?,0
genting among gaming stocks watched ahead of japan vote on casino bill,0
the edge singapore wins ' story of the year' from inaugural sgx orb awards,1
capitaland mall trust reports 2.2% higher 2q18 dpu of 2.81 cents,0
sats reports 11.5% rise in 1q earnings to s$63.9 mil; turkish airlines agreement mutually terminated,1
klci pares loss but still down 0.54% as sentiment turns weaker,-1
petronas to continue investing in eor,0
ahmad zaki wins rm1.44b mrt contract,1
malaysia 's feb inflation at 4.2% on year,-1
yinson 's 4q results unlikely to spring surprises,-1
cimb research expects weaker 2hfy16 for gamuda ,-1
 stock with momentum: panasonic manufacturing m'sia,0
yli holdings shares hit four-month high on positive newsflow,1
 glomac 's earnings dragged down by weak property market,-1
cimb divests stake in indonesian life insurance company,0
malindo air could be airasia x 's biggest rival,0
pantech relying on rapid projects,0
"' touch and go' at 1,728",0
sc revokes remisier 's licence,-1
88% of asiapac banks anticipate rise in terrorism funding in 2016 - fico survey,-1
"sime darby raises rm2.2b via sukuk, sees over 1.8 times oversubscription",1
aia records rm673m new business for fy15,0
yli bags rm97.34m pipe supply contract for langat 2 project,0
klci dips 0.49% as local market takes a breather,0
ahmad fuaad is proton 's new ceo,0
bursa malaysia raises standards of business and audit disclosures,1
ecoworld confident of achieving rm4b sales target,1
pressure grows on jakarta to tackle indigenous rights abuses,-1
cab cakaran unit buys rm41.03m land for power generation business,0
selangor properties slips into the red on forex losses,-1
rising trend in impaired loans remains a concern - marc,1
bnm 's outlook for 2016 met with cautious optimism,1
extra funds sought are for 2015 expenditure - mof,0
gamuda 's 2q profit falls 12% to rm160.11m,1
bumi armada 's new ceo must review all contracts - analyst,0
s.korea q4 gdp growth revised up on construction spending,1
comintel jumps 20% on solid 4q earnings ,0
1mdb repays rm700m loan,0
klci extends loss in line with weaker global markets,-1
petronas still in talks with canada on lng project,0
"public ib research downgrades gamuda to neutral, target rm4.90",-1
public ib research cuts berjaya auto fy16-17 earnings forecast by 3%-6%,-1
"melewar buying volume expanded, says alliancedbs research",0
"knm trading range bound, says alliancedbs research",0
"immediate support for tenaga seen at rm13.80, says alliancedbs research",1
"klci to remain under selling pressure, support seen at 1,715 level",1
"unfazed by o&g downturn, sapurakencana continues with expansion plans",0
selangor properties slips into the red in 1q on forex losses,-1
cab cakaran unit buys kedah property for rm41 mil,0
superlon 's 3q profit jumps 46% on forex gains,1
"gamuda 's 2q net profit drops 12% on softer property market, tapering of kvmrt works",-1
ihh healthcare 's unit acquires nursing home in japan for rm39.3m,0
analabs' 3q profit soars 187% on stronger us dollar,1
petronas to identify lng field for flng-1 within 3 yrs,0
leon fuat not in the same boat as steel makers,0
marc: rising trend of impaired loans remain a concern,1
ahmad fuaad is proton 's new ceo,0
yli holdings bags rm97m pipe supply contract for langat 2 project,0
cover story: ' we have a good chance of growing faster than we did last year',1
gamuda 2q net profit falls 12% on year to rm160m,-1
klci falls 9.02pts on us monetary tightening talk,-1
cover story: the turnaround specialist,0
bursa raises disclosure and corporate governance standards for greater transparency,1
"petronas, mit innovation develop technology to reduce drilling costs",1
seventeen johor banks to close on mondays when public holidays fall on sunday,-1
cover story: firing up alliance,-1
"sime darby issues rm2.2b sukuk, sees 1.8 times oversubscription",0
"ecoworld on track to achieve rm4b sales target, says ceo",1
aia bhd fy15 pat tops rm1b,0
eco world 's 1q net profit jumps 6.76 times to rm20.67 million,1
"eco world 1q net profit up 575% on year, revenue higher at rm464m",1
malaysia says mozambique debris ' consistent' with mas boeing 777 panels,1
klci falls 0.51% as regional markets retreat,-1
sc revokes bankrupt 's licence,-1
samsung looks beyond smartphones with plans to buy ai developers,0
poh kong slips 2.83% on weak 2q16 performance,-1
"aax active, falls after cimb cuts target to 15 sen",-1
malaysian govt clarifies additional rm5.99b budget funds,0
cimb ib research maintains 50bp cut in opr in 2h16 for now,-1
"88% of apac banks anticipate rise in terrorism funding in 2016, says survey ",-1
jf apex views bumi armada new ceo appointment as positive,1
living costs for disabled up 30% to 40% with gst,-1
"mahb spent rm94m on klia2 repairs, says liow",1
cpo futures go up on expectations of significant production decline,-1
msm looking at several potential acquisitions,1
astro reaches 67% of m'sian tv households,1
top glove venturing into medical service business,1
higher passenger traffic to lift muhibbah 's jv earnings,0
most developers cautious about fy16 outlook ,1
' sukuk market to sustain momentum in 2016 with up to rm120b issuance',0
lars lehmann is carlsberg malaysia 's new managing director,0
glomac to roll out rm627m worth of properties in 2hfy16,1
klci pares loss but sentiment remains  wary ,-1
tnb to pay us$12m more for stake in turkish power firm,0
bank negara malaysia annual report 2015: 2015 household debt stays elevated,-1
' it 's all about moderation',0
"premium rates for motor, fire products will be priced fairly over time - bnm",1
bank negara malaysia annual report 2015: new shocks prolonging the period of post-gst adjustment,-1
"airasia x could report lower losses in fy16, says cimb research",-1
bank negara malaysia annual report 2015: monetary policy ensures sustainable growth,1
 domestic demand to moderate amid challenges,1
rspo suspension won' t affect cpo sales - ioi corp,0
leon andre harland is new bumi armada ceo,0
petronas expects to earn up to rm2b in 2016 via coral 2.0,1
' m'sia likely to breach debt threshold in 2016',-1
cimb to divest its 51% stake in indonesian insurer,0
investors take profit on teck guan,1
interest rate now at ' appropriate level',1
"i have plans to write a book, says bnm governor",0
1mdb completes rm9.83b energy asset sale,1
retailers pessimistic  about consumption,-1
australia says mozambique debris most likely from mh370,0
china 's enn buys $750 mln stake in australia 's santos,0
china stocks fall as brokerages resume short-selling business,-1
oil prices fall after big jump in u.s. stockpiles,-1
"midf research downgrades glomac, cuts target to 86 sen ",-1
wah seong up 1.33% on new us$74m sub-contract,0
klci dips 0.47% in line with regional retreat,0
zeti: we are pursuing actions against 1mdb,-1
"wah seong 's new contract to boost oil & gas orderbook to rm1b, says hlib research ",1
"a volatile game play is displayed for ho hup, says alliancedbs research",0
"immediate support for v.s. industry at rm1.20, says alliancedbs research",1
"klci to stay cautious as global equities lose steam, support seen at 1,715 points",-1
bumi armada appoints dutch national as new ceo,0
sukhdave reappointed as bnm deputy governor,0
former f&n ceo is now malaysia smelting corp 's chairman,1
ioi: cpo sales won' t be affected in event of rspo suspension,0
petronas expects to earn up to rm2b in 2016 via coral 2.0,1
bumi armada appoints leon a. harland as ceo,0
glomac to roll out rm627m worth of properties in 2hfy16,1
cimb to divest its 51% stake in indonesian insurer for rm169m,0
anzo unaware of reason behind spike in trading volume,-1
knm-ho hup jv bags rm57.8m rapid job,0
wah seong 's jv gets rm296 mil sub-contract,0
raided steel companies worry about frozen bank accounts,-1
cab cakaran gets approval for 9.85% placement to plant wealth holdings,1
cimb to divest its 51% stake in indonesian insurer for rm169m,0
yli holdings suspends trading tomorrow pending announcement,-1
zeti: i' m going to write a book after retiring,0
lars lehmann is carlsberg malaysia 's new managing director,0
m'sia-china kuantan industrial park attracts rm13.5b investment,1
new shocks prolonging the period of adjustment post-gst,-1
zeti: we are pursuing actions against 1mdb over us$1.8b repatriation,-1
bnm: unemployment rate up amid softer employment prospects,-1
household debt-to-gdp elevated at 89.1%,0
monetary policy to ensure sustainable economic growth,1
pm mahathir tells acccim that malaysia will be business-friendly,0
guan eng sees gdp growth easing to about 5%,1
mah sing ceo elected as rehda selangor deputy chairman,0
goldman 's 1mdb role is the subject of banker 's plea talks,0
"nungsari radhi is new mavcom chairman, monthly pay rm15k",1
maybank debtor hyflux shuns ' unreasonably low' tuaspring bids as deadline looms,-1
"us-china bilateral friction may persist until us nov elections, says manulife asset management",0
impactful changes to constitutional conventions,0
"thai airasia x will be seeking an ipo soon, says tony fernandes ",0
maybank ib reiterates ' hold' call on british american tobacco,1
households clear winners with new sst 2.0 - cimb ib research,1
"premium rates for motor, fire products will be priced fairly over time",1
domestic demand to moderate amid challenges,1
have banks made enough provisions?,0
zeti: we are pursuing actions against 1mdb over us$1.8b repatriation,-1
poh kong 's 2q net profit falls 77% on weak jewellery demand,-1
klci flat as brussels attacks hit sentiment,-1
petronas in licensing agreement for technology commercialisation,1
westports not concerned about shake-up in shipping alliances,-1
"trade wise: portfolio outperforms, by a long distance",1
ram: sukuk market to sustain momentum in 2016 with up to rm120b issuance,0
notion vtec confident of fy16 recovery,1
tnb to pay us$12m more for 30% stake in turkey 's gama enerji,0
bursa queries anzo on share volume rise,1
mahb spent rm94m on klia2 repairs,1
"tenaga, genting lift klci into positive zone",1
warrants update: luster-wa has plenty of life,0
1mdb completes rm9.83b energy asset sale,1
tnb to pay us$12m more for 30% stake in turkey 's gama enerji,0
retailers group paints gloomy outlook for sales in 1q2016,0
hwang capital falls 14% after reporting lacklustre results,-1
rubber product sector 's 4q15 earnings in line with expectations,0
ioi to submit rspo action plan,0
further upside seen,0
vsi falls 2.4% after acquiring a 12.1% stake in seeing machines,-1
uem edgenta secures contract from associate,1
mmc could benefit from impending kvmrt2 package ,1
klci pares loss as select blue chips advance,1
malindo air eyes 10 new international destinations this year,1
azmir zain appointed coo of malaysian aviation commission,0
ram ratings maintains ' stable' outlook for malaysia 's islamic banks,1
bank rakyat sees flat growth in 2016,1
malaysia airlines sees return of chinese passengers,0
"moody ' s: malaysia 's growth to stay weak in 2016, 2017",0
"scientex 's 2q net profit up 79%, plans 1-for-1 bonus issue",1
airasia in good financial position ,1
ioi corp could face downside risk if rspo cert suspended,-1
bank negara 's reserves up at us$96.1b,0
"astro 's 4q net profit jumps 46%, pays 2.75 sen dividend",1
sentoria clinches construction contracts worth rm110m,0
najib: crude oil prices to remain low,-1
shell seeking new upstream growth,1
"ccm duopharma to spend rm140.8m on new plant, warehouse",0
ringgit hits seven-month high on edra news,-1
'1mdb asset disposal not subject to gst',0
tan chong co-founder lived by adage ' health is wealth',0
top glove edges lower after jv to provide clinical and specialist medical services,-1
"klci opens lower, support seen at 1,710",-1
putrajaya seeks rm5.99b more to spend,0
"ikhmas jaya poised for a triangle breakout, says hlib research",0
"air travel a target for terrorists as aviation is a force for good, says iata",1
"trc under profit taking pressure, says alliancedbs research ",1
"pesona metro gapped up, says alliancedbs research ",0
"klci to cautiously advance, next hurdle at 1,730",1
ltat: gratuity payments ' completely unrelated' to rmaf base relocation,0
"ccm duopharma to spend rm140.8m on new plant, warehouse",0
malaysia smelting corp says resignation of its 2 directors not yet effective,-1
sentoria clinches kuantan and sepang construction contracts worth rm110m,0
hwang capital 's 2q net profit falls 52% on absence of disposal gain,-1
poh huat 's 1q net profit soars 73% on forex translation gains,1
"astro 's 4q net profit jumps 46%, pays 2.75 sen dividend",1
"perwaja, kinsteel to pay uk bank rm13m over payment default",0
top glove forms jv to venture into medical services business,1
eastern european shares fall 1% after belgium blasts,-1
vs industry buys stake in london-listed seeing machines for â£6.7m,0
tsr capital sells 26ha kedah land for rm15 mil,0
ram retains aa3/stable rating on tanjung bin energy issuer 's sukuk,1
final leg of the journey for repco low?,0
klci up on tenaga; ringgit strengthens,0
"airasia and mahb - same old, same old",0
bank negara reserves up at us$96.1b on march 15,0
ram ratings has stable outlook on malaysia 's islamic banks,1
"astro 's 4q net profit up 46%, pays 2.75 sen dividend",1
"moody ' s: malaysia 's growth to stay weak in 2016, 2017",0
airasia holds its ground,1
najib: crude oil prices to remain low,-1
scientex plans one-for-one bonus issue,1
scientex 's 2q net profit leaps 79% on improved profit margins,1
m'sian workers view salary or benefits as key retention factor,1
chua ma yu 's emergence in mbsb excites investors,1
eka noodles gets uma query after recent share price rally,0
malaysia airlines flies 22% more china passengers ytd,0
azmir zain is malaysian aviation commission 's coo,0
us authorities probe 1mdb-goldman us$6.5b bond deals - wsj,0
airasia supports penang lcct idea,1
malindo air in talks with international airlines for code-sharing services,0
transport ministry to continue engaging with rayani air,1
"bank rakyat 's fy15 net profit falls by 8.08%, pays 13% dividend",-1
"scientex 2q net profit up 79% on year, proposes bonus issue",1
klci closes morning session flat,-1
muhibbah rises on cambodian airport prospect,1
lkl international to list on ace market,0
bank rakyat 's fy15 net profit at rm1.82b,1
najib: 1mdb assets disposal not subject to gst,0
hong leong: ioi corp faces downside risk to earnings if rspo certification suspended,-1
hock seng lee wins bigger-than-expected pan borneo package,1
genting betting on taurx,0
hai-o 's earnings on track,0
white horse a leading tile manufacturer in asia-pacific,0
"petronas, japan 's toho gas sign 10-year lng deal",1
"klci pares loss, stays firmly above 1,700 level",-1
"apple unveils smaller iphone se, new ipad pro to boost sales",1
maa shows weakness for february 2016 tiv,-1
btoto 's 3q net profit declines 17% q-o-q ,-1
malakoff 's tanjung bin energy plant achieves commercial operation,1
kerjaya bags rm181.31m job,0
malaysian banks' earnings to soften,0
uem edgenta gets rm91.8m deal,1
smtrack inks mou with proemion,0
xin hwa expands to kemaman,0
' value of shares bought by foreign investors last week increases by more than 42%',1
pos malaysia captures investors' interest,1
pesona metro jv gets rm314m hospital construction project,0
"credit suisse ups stakes in cliq energy, sona petroleum",0
rayani air ordered to improve or risk losing licence,0
china railway to spend us$2b in bandar malaysia,0
johor state buys a 10.59% stake in ranhill,0
trc synergy bags rm231m brunei airport works job,0
petrobras posts record loss as oil price slump forces writedowns,-1
1mdb to conclude energy asset sale this week,0
all payments to ltat are current,0
pesona metro gains 2.6% on hospital construction job,0
uem edgenta up 1.14% biomedical maintenance services contract,0
kumpulan perangsang s' gor rises 2.73% on water pipeline project plans,-1
"affinhwang capital maintains buy on globetronics, ups target to rm7.06 ",0
klci edges lower in line with regional retreat,0
s' gor ventures into pipe replacement business,0
"hlib research starts coverage on kim teck cheong, target 49 sen ",1
"hock seng lee under profit taking pressure, says alliancedbs research",1
"hurdle for sarawak cable at rm1.59, says alliancedbs research",0
"renewed buying interest  emerges in e.a. tech, says alliancedbs research",1
"klci to gear toward resistance of 1,730",1
"1mdb: all payments to ltat are current, no amounts outstanding",-1
transport ministry orders rayani air to improve or risk losing licence,0
kumpulan perangsang acquires majority stake in pipe company,0
uem edgenta gets rm91.8m engineering maintenance services deal,1
petronas to strike a balance between social goals and profit,1
smtrack inks mou with german firm for sea distribution,0
xin hwa bags rm24.9m contract in ptp,0
pesona metro jv gets rm314m teaching hospital construction project,0
bumi armada under pressure,-1
malaysia expects to recover up to us$3.5b of 1mdb funds,1
bridge contract expected to bring low margin for ikhmas jaya,0
july automotive sector production seen to rise,1
maxis likely to announce new product propositions,0
"ekovest, iwcity shares continue climb on renewed bandar malaysia hopes",1
hua yang seen to perform better in coming quarters,1
move to introduce price caps unlikely to hurt airlines,-1
time well spent in malaysia,1
safety star grading for bus operators on the cards,1
nova wellness debuts with 18.18% premium on ace market,0
dr mahathir: daim in china to rework deals,0
maybank keeps pole position as the country 's most valuable bank brand - report,1
trc synergy bags brunei airport works worth rm231m,0
klci higher on china share gains,0
ea technique rises 6.3% after edge fd report,1
"malaysian banks earnings to soften in 2016, says ram ratings",0
queries over fgv 's latest billion-ringgit deal,1
credit suisse buys more shares in cliq energy,0
the state of the nation: malaysia 's manufacturing pmi falters,-1
kerjaya prospek bags rm181.31m job in penang,0
malakoff 's tanjung bin plant achieves commercial operation,1
pos malaysia falls amid postal rate speculation,-1
capital: lead story: a confluence of factors brings foreign funds back,0
najib: china railway 's rm8b hub at 1mdb 's bandar malaysia to boost economy,1
petronas signs 10-year lng contract with japan 's toho gas,0
klci loses 0.42% in line with regional weakness,-1
m'sia to lead mission to lobby against french palm oil import tax hike,0
berjaya sports toto falls on weaker profit,1
hsl wins rm800m new jobs year to date,1
media prima tapping into consumer market,0
klas' capex may affect pos malaysia 's diearnings prospects remain weak for o&g companies,-1
earnings prospects remain weak for o&g companies,-1
restructuring exercise positive for bat ,1
klci remains in negative zone as regional markets retreat,-1
spott ropes in double the number of palm oil players,0
ta ann: higher cpo earnings will offset lower timber income ,1
plantation stocks now ripe for the picking,0
crane maker favelle favco turns to maintenance work,0
oil extends drop as dollar stabilises while chinese shares climb,-1
muhibbah engineering busy replenishing order book  ,0
umwog 's debt woes put pressure on its parent,-1
"malaysia smelting corp 's chairman, two independent directors resign",1
an ipo hit by wrong timing ,-1
smooth sailing in rough seas for ea technique,0
competitive art prices seen,0
berjaya sports toto shares down 14 sen on 3q profit ,1
"foreign investors bought rm1.48b m'sian equities last week, says midf research ",0
"klci opens lower, support seen at 1,700-points",-1
huge petronas canada lng project runs into further delays,-1
how soon can cliq return the cash?,0
"public ib research upgrades hock seng lee to outperform, target rm2.25",1
"digi likely to pay catch-up as foreigners return, says hlib research ",0
"automotive sector top remain competive, says bimb securities",0
"zeti leaves a strong legacy, but will she get her choice of successor?",1
"klci to trend higher, support seen at 1,700-1,680 points",1
new levies for foreign workers effective today,1
"bat 's factory, land in pj could be worth up to rm277m, says cimb research",1
malaysia smelting corp 's chairman and two independent directors resign,1
magni-tech sees 3q net profit jump by 49% to rm26 mil,1
btoto 's 3q net profit falls 44% on lower contributions from subsidiaries,1
maxwell 's management plans trip to m'sia to solve adex spending issue,1
fiamma to tap into stone master 's products with framework agreement,1
global oriental lowers disposal price of da:mã©n by rm1.16 mil,1
"foreign equities, local dividends bolster epf earnings",1
"klci closes at ytd high after fed stayed on hold, with oil above us$41",-1
ram: big jump in pds issuance in first two months of 2016,0
bidding opens for retail spaces along mrt sg buloh-kajang line,0
asia aerospace city gaining altitude ,0
cms no longer nominated cement supplier for pan borneo highway,0
going for listing: wide valuation range for debutant chin hin,1
hock seng lee 's consortium lands rm1.7b pan borneo highway job,0
"klci defends 1,700 level despite paring gains",1
affin hwang: petronas' operating cash flow could fall 40% y-o-y in 2016,-1
pos malaysia surges 6.2% on renewed buying interest,1
first tenants for battersea project  ,1
"public ib research starts coverage on n2n, target rm1.08 ",1
bumi armada files a writ on claire contract termination,0
alam maritim wins first contract this year,1
top glove 's 1hfy16 results within expectations,0
westports remains preferred choice for ad hoc calls,1
"a firmer index tone to 1,727",0
eg industries aborts singapore buy ,-1
moody ' s: malaysia 's policy reforms support a3 rating ,1
"timber export growth to be maintained this year, says mtc",1
rm300m revenue loss for banks following card fee rate cut - ram,1
education deal to strengthen ilmu 's position - ekuinas,0
sapura resources' asset sale fails to excite investors,-1
"klci remains in positive zone, poised to retest 1,710 level",1
azrb unit to provide additional equipment to iium hospital for rm120m,1
r&a 's properties to be auctioned off to settle bank loan,1
hsl gets rm750m job boost ,1
inix in talks to buy stake in an information technology company,0
hibiscus still keen to buy hydra energy,0
mudajaya 's india power plant project makes headway,0
atlan to sell 25% of duty-free unit for rm239m cash,0
fgv gets mof 's nod for zhong ling stake buy,0
february vehicle sales fall for the second consecutive month,-1
bat 's move may jolt tien wah shareholders,0
azrb jumps 4.17% on getting rm120m job,0
hock seng lee rises 1.97% on its jv landing rm750m contract,1
"klci extends gains, remains above 1,700 level ",0
 bat shuts down malaysian plant,0
"cmsb share price likely to find bottom near rm4.70, says hlib research ",1
"hlib research upgrades hock seng lee to buy, target rm2.53",1
n.american semicon equipment makers post feb 2016 book-to-bill ratio of 1.05,0
"immediate hurdle for kim teck cheong at 40 sen, says alliancedbs research",0
"renewed buying interest emerges in sarawak cable, says alliancedbs research",1
klci to end week on positive note,1
fgv gets nod from finance ministry for 55% stake acquisition in zhong ling,1
mudajaya 's india power plant project makes headway,0
atlan to sell stake in duty-free business for rm239m,0
aturmaju says unaware of what caused unusual trading activity,-1
"bat to close down pj factory, lay off 230 workers",0
r&a 's properties to be auctioned off to settle bank loan,1
azrb unit bags rm120m deal to provide equipment to iium hospital,1
apft proposes par value reduction to pare accumulated loss,-1
"bat to close down pj factory, lay off 230 workers",0
bintai kinden bags rm31.4m contract in singapore,0
inix in talks to acquire stake in it company,0
maa: february 's total industry volume falls 24.8%,-1
"klci stays above 1,700 mark as investors take cue from fed meeting",0
battersea project gets first commercial tenants,1
slower sales but chip makers still see growth,1
cover story:sharing the national income pie ,1
ekuinas: acquisition of sapura resources' education biz to strengthen ilmu 's portfolio,0
ram: rm300m revenue loss for banks following cut in credit card interchange rate,-1
cover story: raising the floor for all wage earners,1
"aturmaju gets uma, share hits all time high",1
bursa queries inix over jump in trading volume,0
"emerging east asian bond yields lower amid slowdown in global growth, says adb",-1
hock seng lee wins rm750m contract to build kuching water treatment plant,1
"klci pares gains, up 0.65% and stays above 1,700 level",0
cimb marches to year-to-date high as funds return to asia,0
eg industries aborts acquisition of singaporean company,-1
"timber export growth to be maintained this year, says mtc",1
"klci rises 0.84%, climbs above 1,700-point level",1
trc synergy eyeing more jobs,0
"gamuda top buy, scg top mid-cap pick in construction sector",0
"moody ' s: malaysia 's policy reforms support a3 rating, despite weaker growth and external pressures",1
bat raises retail price by 16 sen per stick,1
dayang 's subsidiary perdana proposes sukuk issuance,0
datasonic 's contract extensions in the offing,0
umw 's toyota sets lower sales target for fy16,0
maybank named ' best private banking services in malaysia',1
axiata prices us$500m sukuk for ncell acquisition,1
"red sena 's qa likely in thailand, indonesia and m'sia",0
"muhibbah seeking construction opportunities in myanmar, indonesia",1
"u.s. semicon companies dominate list of patent recipients, says sia",1
umw holdings risks drop from fbm klci,-1
ijm rm2b fy19 job target likely to be from other building works,0
mobile service 2q revenue rises q-o-q,1
cypark 's ee segment seen to continue to drive growth,1
demand for existing models seen to support bermaz 's earnings growth,1
stronger second half expected for kpj healthcare,1
gdex seen eyeing asean nations for expansion,0
"sapura energy active, up 2.98% on plan to dispose 50% stake in unit to austrian group",0
victory in defeat? sort of ...,0
property segment to remain lacklustre in two to three years,-1
najib reveals ' proof' of us$100m donation,1
"klci reverses gains, slips below 1,800-level",0
"foreign selling surged to rm663.4m last week, says midf research",0
dollar dips as canada and u.s. hold trade talks,1
sapura energy to dispose 50% stake in sapura upstream to austrian group,0
singapore 's ara on lookout to acquire assets in malaysia,0
"lppsa, mbsb bank team up to offer housing loans to civil servants",-1
gch to reject suppliers that raise prices after sst roll-out,-1
"bmw, ey host talk on empowering future mobility in industries",1
aeon co awaiting clarity on sst,1
fajarbaru hopes to see core segments contributing equally,1
"adb keeps malaysia gdp outlook at 5.3% for 2018, 5% for 2019",0
puc inks further partnerships with axiata digital,0
klci dips 0.42% as tenaga and genting weigh,0
"consumer, business sentiments hitting new highs - mier",-1
bat 2q net profit down 21%; 35 sen dividend declared,1
leave airfares to the free market,1
pm says rm110b hsr project will have to be deferred,0
"dr mahathir unaware of jho low 's reported arrest, hopes to bring him back",1
all vehicles subject to sales tax; rm25 tax for credit cards,0
guan eng: sst covers only 38% of cpi basket,0
bison 's ipo oversubscribed by 6.94 times,0
vivocom said to finalise rm1.5b worth of jobs by end-september,0
top glove targets 20% to 30% sales growth for fy16,1
ranhill under pressure on first trading day,-1
customs completes audit of hiap teck 's subsidiaries,1
puncak niaga 's rebound sparks speculation,0
red sena up 1.27% on regional qualifying acquisition plan,1
sarawak cable rises 1.83% on positive outlook,1
sapura resources jumps 6.57% on plan to divest education biz,0
klci opens higher in line with regional gains,0
sapura resources to sell education assets to ekuinas ,1
"cimb ib research keeps add on top glove, cuts target to rm5.90 ",-1
"sarawak cable poised to retest rm1.77-rm1.87 upside, says hlib research ",0
"growth momentum to rebound slightly from a likely slump in 1q16, says cimb research ",1
"hurdle for trc synergy at 43 sen, says alliancedbs research",0
"tsr capital gapped up, says alliancedbs research",0
"immediate support for airasia x at 28 sen, says alliancedbs research",1
"klci to trend higher, next hurdle 1,710 points",1
tas offshore says terminated shipbuilding contracts are worth us$27m,1
sapura resources hives off edu assets to ekuinas for rm247m,1
scomi energy gets waiver from sc for bumiputera equity compliance,0
aax to lease aircraft to airasia for kl-kota kinabalu route,0
"top glove targets 20% to 30% sales growth, eyes one or two m&a",1
"sapura resources to sell stake in apiit, asia pac uni, for rm247m to ekuinas' ilmu group",0
bison ipo shares oversubscribed by 6.94 times,0
smrt to jointly develop cyberjaya international school,1
ktc consolidated expands its footprint to brunei,0
customs completes audit on hiap teck 's subsidiaries,1
maybank named ' best private banking services in malaysia' by euromoney survey,1
klci up 2.51pts as investors await outcome of fomc meeting,0
genting malaysia doubles down on theme park,0
trade wise:the guessing game at ecm libra continues,0
"trade wise: pos malaysia - undemanding valuation, uncertain prospects ",-1
"red sena sees thailand, indonesia, m'sia as top 3 destinations for its qa",1
top glove 's 2q net profit surges 86.6% to rm104.61m,1
warrants update: cabâ€“wa to benefit from salim effect?,1
"puncak niaga rises as high as 15.25%, sparking speculation of next move",1
klci ekes out marginal gains as regional markets trade mixed,-1
umw dips 0.90% on risk of being dropped from fbm klci list,0
